Datetime,Open,High,Low,Close,Volume,OpenInterest
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,28.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,333.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,1000.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,15000.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,70.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,30.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,169.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,2250.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,50.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,1587.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,500.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,11.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,500.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,83.0,0
2019-01-06T01:03:41.328Z,3795.5,3795.5,3795.5,3795.5,222.0,0
2019-01-06T01:03:41.328Z,3795.5,3795.5,3795.5,3795.5,222.0,0
2019-01-06T01:03:41.873Z,3795.5,3795.5,3795.5,3795.5,60.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,12.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,3.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,20.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,625.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,300.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,150.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,6726.0,0
2019-01-06T01:03:43.087Z,3795.5,3795.5,3795.5,3795.5,3888.0,0
2019-01-06T01:03:43.444Z,3795.0,3795.0,3795.0,3795.0,18611.0,0
2019-01-06T01:03:43.745Z,3795.0,3795.0,3795.0,3795.0,1389.0,0
2019-01-06T01:03:40.907Z,3799.5,3799.5,3799.5,3799.5,30.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,3800.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,300.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,50.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,30200.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,11.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,13905.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,189.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,30.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,200.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,169.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,562.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,143.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,116.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,44.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,20.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,1800.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,10000.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,57.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,50.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,25800.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,4000.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,100.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,222.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,28.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,300.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,55.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,200.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,10.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,47.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,28.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,128.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,1500.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,28.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,93.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,200.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,150.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,200.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,480.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,28.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,33.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,35.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,500.0,0
2019-01-06T01:03:42.344Z,3795.0,3795.0,3795.0,3795.0,1.0,0
2019-01-06T01:03:43.745Z,3795.0,3795.0,3795.0,3795.0,1000.0,0
2019-01-06T01:03:44.695Z,3795.0,3795.0,3795.0,3795.0,4000.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,1000.0,0
2019-01-06T01:03:57.149Z,3795.5,3795.5,3795.5,3795.5,50.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,500.0,0
2019-01-06T01:03:41.048Z,3799.0,3799.0,3799.0,3799.0,3.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,28.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,300.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,189.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,100.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,300.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,1315.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,426.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,8000.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,125.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,35.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,300.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,154.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,11.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,418.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,500.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,47.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,49.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,150.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,125.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,9000.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,22951.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,16.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,99.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,55.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,105.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,30.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,619.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,50.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,50.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,236.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,5000.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,297.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,1315.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,50.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,3522.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,300.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,50.0,0
2019-01-06T01:03:44.154Z,3795.0,3795.0,3795.0,3795.0,3612.0,0
2019-01-06T01:03:44.256Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:03:44.695Z,3795.0,3795.0,3795.0,3795.0,189.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,7110.0,0
2019-01-06T01:03:46.383Z,3795.0,3795.0,3795.0,3795.0,1500.0,0
2019-01-06T01:03:46.715Z,3795.0,3795.0,3795.0,3795.0,11111.0,0
2019-01-06T01:03:46.806Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:03:55.871Z,3795.0,3795.0,3795.0,3795.0,174.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,100.0,0
2019-01-06T01:03:41.048Z,3798.5,3798.5,3798.5,3798.5,58.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,11.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,58.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,3000.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,94.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,105.0,0
2019-01-06T01:03:41.048Z,3798.0,3798.0,3798.0,3798.0,189.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,333.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,1725.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,1587.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,16.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,300.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,500.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,47.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,10.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,7594.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,10.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,500.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,300.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,32229.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,333.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,30.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,143.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,122.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,22948.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,125.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,450.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,200.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,1500.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,25000.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,3060.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,8240.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,10000.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,500.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,375.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,100.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,78.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,1250.0,0
2019-01-06T01:03:43.444Z,3795.0,3795.0,3795.0,3795.0,156.0,0
2019-01-06T01:03:43.745Z,3795.0,3795.0,3795.0,3795.0,2000.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,5000.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,786.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,6195.0,0
2019-01-06T01:04:04.314Z,3795.5,3795.5,3795.5,3795.5,30.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,24157.0,0
2019-01-06T01:03:41.048Z,3797.5,3797.5,3797.5,3797.5,3798.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,11.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,5000.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,73.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,63.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,259.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,62.0,0
2019-01-06T01:03:41.048Z,3797.0,3797.0,3797.0,3797.0,108.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,1000.0,0
2019-01-06T01:03:41.048Z,3796.5,3796.5,3796.5,3796.5,480.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,10.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,20000.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,205.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,40.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,26200.0,0
2019-01-06T01:03:41.048Z,3796.0,3796.0,3796.0,3796.0,2000.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,342.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,3.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,31.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,125.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,50.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,20.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,200.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,3000.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,1082.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,16156.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,11.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,35.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,10.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,5.0,0
2019-01-06T01:03:49.589Z,3795.0,3795.0,3795.0,3795.0,117.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,20241.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,28.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,189.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,189.0,0
2019-01-06T01:04:04.356Z,3796.0,3796.0,3796.0,3796.0,30.0,0
2019-01-06T01:04:07.140Z,3796.5,3796.5,3796.5,3796.5,126.0,0
2019-01-06T01:04:07.355Z,3796.5,3796.5,3796.5,3796.5,950.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,300.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,11.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,20.0,0
2019-01-06T01:03:41.328Z,3795.5,3795.5,3795.5,3795.5,222.0,0
2019-01-06T01:03:41.328Z,3795.5,3795.5,3795.5,3795.5,222.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,333.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,100.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,423.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,375.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,11.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,300.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,1274.0,0
2019-01-06T01:03:43.305Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:03:43.444Z,3795.0,3795.0,3795.0,3795.0,6234.0,0
2019-01-06T01:03:43.745Z,3795.0,3795.0,3795.0,3795.0,10000.0,0
2019-01-06T01:03:44.022Z,3795.0,3795.0,3795.0,3795.0,1.0,0
2019-01-06T01:03:44.154Z,3795.0,3795.0,3795.0,3795.0,1388.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,605.0,0
2019-01-06T01:03:49.589Z,3795.0,3795.0,3795.0,3795.0,167.0,0
2019-01-06T01:03:52.145Z,3795.0,3795.0,3795.0,3795.0,5.0,0
2019-01-06T01:03:52.948Z,3795.0,3795.0,3795.0,3795.0,10.0,0
2019-01-06T01:03:53.112Z,3795.5,3795.5,3795.5,3795.5,500.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,20260.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,189.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,20.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:04:04.356Z,3796.0,3796.0,3796.0,3796.0,50.0,0
2019-01-06T01:04:07.003Z,3796.5,3796.5,3796.5,3796.5,30.0,0
2019-01-06T01:04:07.140Z,3796.5,3796.5,3796.5,3796.5,270.0,0
2019-01-06T01:04:08.328Z,3797.0,3797.0,3797.0,3797.0,28.0,0
2019-01-06T01:04:08.481Z,3797.5,3797.5,3797.5,3797.5,28.0,0
2019-01-06T01:04:08.481Z,3797.5,3797.5,3797.5,3797.5,11.0,0
2019-01-06T01:04:08.481Z,3798.0,3798.0,3798.0,3798.0,63.0,0
2019-01-06T01:04:09.096Z,3798.0,3798.0,3798.0,3798.0,200.0,0
2019-01-06T01:04:10.761Z,3798.5,3798.5,3798.5,3798.5,100.0,0
2019-01-06T01:04:10.761Z,3799.0,3799.0,3799.0,3799.0,126.0,0
2019-01-06T01:04:12.771Z,3799.0,3799.0,3799.0,3799.0,3177.0,0
2019-01-06T01:04:18.762Z,3799.0,3799.0,3799.0,3799.0,3911.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,200.0,0
2019-01-06T01:03:41.048Z,3795.5,3795.5,3795.5,3795.5,480.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,11.0,0
2019-01-06T01:03:41.048Z,3795.0,3795.0,3795.0,3795.0,394.0,0
2019-01-06T01:03:41.328Z,3795.5,3795.5,3795.5,3795.5,222.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,95.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,300.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,40.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,222.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,125.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,100.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,1484.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,17.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,1031.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,5718.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,251.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,29.0,0
2019-01-06T01:04:04.356Z,3796.0,3796.0,3796.0,3796.0,10.0,0
2019-01-06T01:04:07.140Z,3796.5,3796.5,3796.5,3796.5,11.0,0
2019-01-06T01:04:07.645Z,3796.5,3796.5,3796.5,3796.5,152.0,0
2019-01-06T01:04:08.328Z,3796.5,3796.5,3796.5,3796.5,189.0,0
2019-01-06T01:04:08.328Z,3797.0,3797.0,3797.0,3797.0,300.0,0
2019-01-06T01:04:08.481Z,3798.0,3798.0,3798.0,3798.0,10.0,0
2019-01-06T01:04:08.481Z,3798.0,3798.0,3798.0,3798.0,5.0,0
2019-01-06T01:04:09.062Z,3798.0,3798.0,3798.0,3798.0,200.0,0
2019-01-06T01:04:10.761Z,3798.0,3798.0,3798.0,3798.0,5453.0,0
2019-01-06T01:04:10.761Z,3798.5,3798.5,3798.5,3798.5,50.0,0
2019-01-06T01:04:10.761Z,3799.0,3799.0,3799.0,3799.0,28.0,0
2019-01-06T01:04:18.762Z,3799.0,3799.0,3799.0,3799.0,89.0,0
2019-01-06T01:04:28.200Z,3798.5,3798.5,3798.5,3798.5,73.0,0
2019-01-06T01:04:28.930Z,3799.0,3799.0,3799.0,3799.0,200.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,63.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,2.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,48.0,0
2019-01-06T01:03:42.058Z,3795.0,3795.0,3795.0,3795.0,1250.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,35.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,122.0,0
2019-01-06T01:03:45.848Z,3795.0,3795.0,3795.0,3795.0,1397.0,0
2019-01-06T01:03:49.589Z,3795.0,3795.0,3795.0,3795.0,2656.0,0
2019-01-06T01:03:56.410Z,3795.0,3795.0,3795.0,3795.0,400.0,0
2019-01-06T01:03:56.593Z,3795.5,3795.5,3795.5,3795.5,800.0,0
2019-01-06T01:03:56.956Z,3795.0,3795.0,3795.0,3795.0,170.0,0
2019-01-06T01:03:59.282Z,3795.0,3795.0,3795.0,3795.0,1000.0,0
2019-01-06T01:04:01.671Z,3795.5,3795.5,3795.5,3795.5,74.0,0
2019-01-06T01:04:01.802Z,3795.0,3795.0,3795.0,3795.0,111.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,10.0,0
2019-01-06T01:04:03.220Z,3795.5,3795.5,3795.5,3795.5,5000.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,11.0,0
2019-01-06T01:04:04.356Z,3795.5,3795.5,3795.5,3795.5,40.0,0
2019-01-06T01:04:04.356Z,3796.0,3796.0,3796.0,3796.0,126.0,0
2019-01-06T01:04:07.645Z,3796.5,3796.5,3796.5,3796.5,6.0,0
2019-01-06T01:04:08.328Z,3797.0,3797.0,3797.0,3797.0,11.0,0
2019-01-06T01:04:08.328Z,3797.0,3797.0,3797.0,3797.0,63.0,0
2019-01-06T01:04:08.481Z,3797.5,3797.5,3797.5,3797.5,11.0,0
2019-01-06T01:04:08.481Z,3798.0,3798.0,3798.0,3798.0,133.0,0
2019-01-06T01:04:10.761Z,3798.5,3798.5,3798.5,3798.5,11.0,0
2019-01-06T01:04:10.761Z,3799.0,3799.0,3799.0,3799.0,10.0,0
2019-01-06T01:04:10.761Z,3799.0,3799.0,3799.0,3799.0,5953.0,0
2019-01-06T01:04:12.657Z,3798.5,3798.5,3798.5,3798.5,3000.0,0
2019-01-06T01:04:13.222Z,3799.0,3799.0,3799.0,3799.0,200.0,0
2019-01-06T01:04:17.320Z,3799.0,3799.0,3799.0,3799.0,100.0,0
2019-01-06T01:04:23.273Z,3798.5,3798.5,3798.5,3798.5,156.0,0
2019-01-06T01:04:23.343Z,3799.0,3799.0,3799.0,3799.0,39.0,0
2019-01-06T01:04:35.327Z,3798.5,3798.5,3798.5,3798.5,5.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,30.0,0
2019-01-06T01:03:42.132Z,3794.5,3794.5,3794.5,3794.5,480.0,0
2019-01-06T01:03:43.444Z,3795.0,3795.0,3795.0,3795.0,4999.0,0
2019-01-06T01:03:43.745Z,3795.0,3795.0,3795.0,3795.0,611.0,0
2019-01-06T01:03:45.703Z,3795.0,3795.0,3795.0,3795.0,2614.0,0
2019-01-06T01:03:49.589Z,3795.0,3795.0,3795.0,3795.0,8060.0,0
