timestamp,reformattedDate,hour,symbol,side,size,price,tickDirection,trdMatchID,volTime,tickTime
2018-12-14 06:53:17.108,181218225150933,18121406,XBTUSD,Buy,10000,3267,PlusTick,bc0b91bc-8e2e-850d-9963-ecc599026cf5,10000,1
2018-12-14 06:53:27.945,181218225150933,18121406,XBTUSD,Buy,16886,3270,PlusTick,081e0735-00d8-1bd9-3f88-fc590309d422,26886,2
2018-12-14 06:55:53.388,181218225150933,18121406,XBTUSD,Buy,800,3268,PlusTick,396605eb-808c-433e-1304-0ebe879eddf6,27686,3
2018-12-14 06:57:06.235,181218225150933,18121406,XBTUSD,Buy,7000,3266,PlusTick,f28c7b22-a03b-d857-b688-0b9b408d10f9,34686,4
2018-12-14 06:58:35.891,181218225150933,18121406,XBTUSD,Buy,9000,3272,PlusTick,acd02b86-c25c-a970-f041-00917a548db8,43686,5
2018-12-14 06:00:02.322,181218225150933,18121406,XBTUSD,Buy,53,3248.5,PlusTick,0b3f3d28-38f3-693e-d062-c4bfcd03980a,43739,6
2018-12-14 06:00:14.870,181218225150933,18121406,XBTUSD,Sell,1224,3248,ZeroMinusTick,016b9640-d6c6-b9ee-43c4-4f1e8cdd1165,44963,7
2018-12-14 06:00:04.178,181218225150933,18121406,XBTUSD,Sell,1,3248,ZeroMinusTick,a61daa45-cdc1-f05b-34a6-bcdc7a5df87c,44964,8
2018-12-14 06:00:15.542,181218225150933,18121406,XBTUSD,Buy,14,3248.5,ZeroPlusTick,78cc4454-e3dd-af28-18a1-504f7124c39e,44978,9
2018-12-14 06:00:15.974,181218225150933,18121406,XBTUSD,Sell,114,3248,MinusTick,6c6ad323-74cf-b8aa-7aa9-ad991a8b42b8,45092,10
2018-12-14 06:00:29.619,181218225150933,18121406,XBTUSD,Sell,5000,3248,MinusTick,4453c812-04a1-024e-1e80-6a2999697bc8,50092,11
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,100,3248,ZeroMinusTick,871a0112-9658-e04a-29ba-08c0247b846d,50192,12
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,10,3248,ZeroMinusTick,7020327e-69ce-545a-b83f-a49331723801,50202,13
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,8,3248,ZeroMinusTick,73712b09-cf27-256f-d929-596bbf743356,50210,14
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,6,3248,ZeroMinusTick,c3d5e60f-e94b-d6f4-86a9-bdd4b9b2a11b,50216,15
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,17,3248,ZeroMinusTick,efd04749-d4b5-f675-a203-3ceb91a0267e,50233,16
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,60,3248,ZeroMinusTick,8e8ee73a-8460-503e-6768-0ab0b2e440f7,50293,17
2018-12-14 06:00:41.303,181218225150933,18121406,XBTUSD,Sell,7646,3248,ZeroMinusTick,13fd9b9e-d050-a96d-8266-c963d2aa4d3b,57939,18
2018-12-14 06:00:41.838,181218225150933,18121406,XBTUSD,Sell,1,3248,ZeroMinusTick,946eb27a-df1d-52af-0f6e-d84de4867ed0,57940,19
2018-12-14 06:00:11.479,181218225150933,18121406,XBTUSD,Sell,1006,3248,MinusTick,7d4f68b6-4e38-7166-3502-3efb073e3726,58946,20
2018-12-14 06:00:14.870,181218225150933,18121406,XBTUSD,Sell,500,3248,ZeroMinusTick,c8116498-8a70-48ed-02ec-7e28886b8801,59446,21
2018-12-14 06:00:24.929,181218225150933,18121406,XBTUSD,Buy,1014,3248.5,ZeroPlusTick,5901c469-97ee-19b3-8ed9-eac0e7110125,60460,22
